LOC_PID,LGA_PID,LGA,LOCALITY,State.Region,ABB_NAME,Metro.Region,State,POA_CODE16
QLD2056,QLD318,Mareeba,Mount Mulligan,Far North Queensland,MAREEBA,,QLD,4871
QLD2057,QLD7,Banana,Mount Murchison,Wide Bay-Burnett,BANANA,,QLD,4715
QLD2058,QLD63,Gold Coast,Mount Nathan,South East Queensland,GOLD COAST,,QLD,4211
QLD2059,QLD285,Moreton Bay,Mount Nebo,South East Queensland,MORETON BAY,,QLD,4520
QLD206,QLD89,Logan,Beenleigh,South East Queensland,LOGAN,,QLD,4207
QLD2060,QLD21,Brisbane,Mount Ommaney,South East Queensland,BRISBANE,,QLD,4074
QLD2061,QLD284,Mackay,Mount Ossa,North Queensland,MACKAY,,QLD,4741
QLD2062,QLD284,Mackay,Mount Pelion,North Queensland,MACKAY,,QLD,4741
QLD2063,QLD286,North Burnett,Mount Perry,Wide Bay-Burnett,NORTH BURNETT,,QLD,4671
QLD2064,QLD272,Cairns,Mount Peter,Far North Queensland,CAIRNS,,QLD,4869
QLD2065,QLD284,Mackay,Mount Pleasant,North Queensland,MACKAY,,QLD,4740
QLD2066,QLD285,Moreton Bay,Mount Pleasant,South East Queensland,MORETON BAY,,QLD,4521
QLD2067,QLD299,Whitsunday,Mount Pluto,North Queensland,WHITSUNDAY,,QLD,4800
QLD2068,QLD297,Toowoomba,Mount Rascal,Darling Downs,TOOWOOMBA,,QLD,4350
QLD2069,QLD299,Whitsunday,Mount Rooper,North Queensland,WHITSUNDAY,,QLD,4802
QLD207,QLD295,Sunshine Coast,Beerburrum,South East Queensland,SUNSHINE COAST,,QLD,4517
QLD2070,QLD285,Moreton Bay,Mount Samson,South East Queensland,MORETON BAY,,QLD,4520
QLD2071,QLD272,Cairns,Mount Sheridan,Far North Queensland,CAIRNS,,QLD,4868
QLD2072,QLD142,Townsville,Mount St John,North Queensland,TOWNSVILLE,,QLD,4818
QLD2073,QLD292,Somerset,Mount Stanley,South East Queensland,SOMERSET,,QLD,4306
QLD2074,QLD286,North Burnett,Mount Steadman,Wide Bay-Burnett,NORTH BURNETT,,QLD,4625
QLD2075,QLD142,Townsville,Mount Stuart,North Queensland,TOWNSVILLE,,QLD,4811
QLD2076,QLD294,Southern Downs,Mount Sturt,Darling Downs,SOUTHERN DOWNS,,QLD,4370
QLD2077,QLD57,Etheridge,Mount Surprise,North West Queensland,ETHERIDGE,,QLD,4871
QLD2078,QLD26,Burdekin,Mount Surround,North Queensland,BURDEKIN,,QLD,4809
QLD2079,QLD282,Lockyer Valley,Mount Sylvia,South East Queensland,LOCKYER VALLEY,,QLD,4343
QLD208,QLD286,North Burnett,Beeron,Wide Bay-Burnett,NORTH BURNETT,,QLD,4626
QLD2080,QLD294,Southern Downs,Mount Tabor,Darling Downs,SOUTHERN DOWNS,,QLD,4370
QLD2081,QLD292,Somerset,Mount Tarampa,South East Queensland,SOMERSET,,QLD,4311
QLD2082,QLD278,Gladstone,Mount Tom,Central Queensland,GLADSTONE,,QLD,4677
QLD2083,QLD294,Southern Downs,Mount Tully,Darling Downs,SOUTHERN DOWNS,,QLD,4380
QLD2084,QLD297,Toowoomba,Mount Tyson,Darling Downs,TOOWOOMBA,,QLD,4356
QLD2085,QLD277,Fraser Coast,Mount Urah,Wide Bay-Burnett,FRASER COAST,,QLD,4650
QLD2086,QLD291,Scenic Rim,Mount Walker,South East Queensland,SCENIC RIM,,QLD,4340
QLD2087,QLD291,Scenic Rim,Mount Walker West,South East Queensland,SCENIC RIM,,QLD,4340
QLD2087,QLD74,Ipswich,Mount Walker West,South East Queensland,IPSWICH,,QLD,4340
QLD2088,QLD89,Logan,Mount Warren Park,South East Queensland,LOGAN,,QLD,4207
QLD2089,QLD282,Lockyer Valley,Mount Whitestone,South East Queensland,LOCKYER VALLEY,,QLD,4347
QLD209,QLD295,Sunshine Coast,Beerwah,South East Queensland,SUNSHINE COAST,,QLD,4519
QLD2090,QLD299,Whitsunday,Mount Wyatt,North Queensland,WHITSUNDAY,,QLD,4804
QLD2091,QLD297,Toowoomba,Mountain Camp,Darling Downs,TOOWOOMBA,,QLD,4355
QLD2092,QLD295,Sunshine Coast,Mountain Creek,South East Queensland,SUNSHINE COAST,,QLD,4557
QLD2093,QLD7,Banana,Moura,Wide Bay-Burnett,BANANA,,QLD,4718
QLD2094,QLD273,Cassowary Coast,Mourilyan,Far North Queensland,CASSOWARY COAST,,QLD,4858
QLD2095,QLD273,Cassowary Coast,Mourilyan Harbour,Far North Queensland,CASSOWARY COAST,,QLD,4858
QLD2096,QLD316,Douglas,Mowbray,Far North Queensland,DOUGLAS,,QLD,4877
QLD2097,QLD312,Western Downs,Mowbullan,Darling Downs,WESTERN DOWNS,,QLD,4405
QLD2098,QLD280,Gympie,Moy Pocket,Wide Bay-Burnett,GYMPIE,,QLD,4574
QLD2099,QLD293,South Burnett,Mp Creek,Wide Bay-Burnett,SOUTH BURNETT,,QLD,4606
QLD21,QLD7,Banana,Alberta,Wide Bay-Burnett,BANANA,,QLD,4702
QLD210,QLD313,Maranoa,Begonia,South West Queensland,MARANOA,,QLD,4487
QLD2100,QLD313,Maranoa,Muckadilla,South West Queensland,MARANOA,,QLD,4461
QLD2102,QLD63,Gold Coast,Mudgeeraba,South East Queensland,GOLD COAST,,QLD,4213
QLD2104,QLD295,Sunshine Coast,Mudjimba,South East Queensland,SUNSHINE COAST,,QLD,4564
QLD2105,QLD280,Gympie,Mudlo,Wide Bay-Burnett,GYMPIE,,QLD,4600
QLD2106,QLD74,Ipswich,Muirlea,South East Queensland,IPSWICH,,QLD,4306
QLD2107,QLD317,Livingstone,Mulambin,Central Queensland,LIVINGSTONE,,QLD,4703
QLD2108,QLD317,Livingstone,Mulara,Central Queensland,LIVINGSTONE,,QLD,4703
QLD2109,QLD297,Toowoomba,Muldu,Darling Downs,TOOWOOMBA,,QLD,4401
QLD211,QLD313,Maranoa,Beilba,South West Queensland,MARANOA,,QLD,4454
QLD2110,QLD286,North Burnett,Mulgildie,Wide Bay-Burnett,NORTH BURNETT,,QLD,4630
QLD2111,QLD282,Lockyer Valley,Mulgowie,South East Queensland,LOCKYER VALLEY,,QLD,4341
QLD2112,QLD26,Burdekin,Mulgrave,North Queensland,BURDEKIN,,QLD,4807
QLD2113,QLD271,Bundaberg,Mullett Creek,Wide Bay-Burnett,BUNDABERG,,QLD,4670
QLD2114,QLD291,Scenic Rim,Munbilla,South East Queensland,SCENIC RIM,,QLD,4309
QLD2115,QLD284,Mackay,Munbura,North Queensland,MACKAY,,QLD,4740
QLD2116,QLD318,Mareeba,Munderra,Far North Queensland,MAREEBA,,QLD,4872
QLD2117,QLD142,Townsville,Mundingburra,North Queensland,TOWNSVILLE,,QLD,4812
QLD2118,QLD273,Cassowary Coast,Mundoo,Far North Queensland,CASSOWARY COAST,,QLD,4860
QLD2119,QLD89,Logan,Mundoolun,South East Queensland,LOGAN,,QLD,4285
QLD212,QLD274,Central Highlands,Belcong,Central Queensland,CENTRAL HIGHLANDS,,QLD,4723
QLD2120,QLD286,North Burnett,Mundowran,Wide Bay-Burnett,NORTH BURNETT,,QLD,4626
QLD2121,QLD286,North Burnett,Mundubbera,Wide Bay-Burnett,NORTH BURNETT,,QLD,4626
QLD2122,QLD274,Central Highlands,Mungabunda,Central Queensland,CENTRAL HIGHLANDS,,QLD,4718
QLD2123,QLD313,Maranoa,Mungallala South,South West Queensland,MARANOA,,QLD,4467
QLD2124,QLD296,Tablelands,Mungalli,Far North Queensland,TABLELANDS,,QLD,4886
QLD2125,QLD277,Fraser Coast,Mungar,Wide Bay-Burnett,FRASER COAST,,QLD,4650
QLD2126,QLD279,Goondiwindi,Mungindi,Darling Downs,GOONDIWINDI,,QLD,2406
QLD2126,QLD5,Balonne,Mungindi,South West Queensland,BALONNE,,QLD,2406
QLD2127,QLD286,North Burnett,Mungungo,Wide Bay-Burnett,NORTH BURNETT,,QLD,4630
QLD2128,QLD286,North Burnett,Mungy,Wide Bay-Burnett,NORTH BURNETT,,QLD,4671
QLD2129,QLD297,Toowoomba,Muniganeen,Darling Downs,TOOWOOMBA,,QLD,4352
QLD213,QLD142,Townsville,Belgian Gardens,North Queensland,TOWNSVILLE,,QLD,4810
QLD2130,QLD277,Fraser Coast,Munna Creek,Wide Bay-Burnett,FRASER COAST,,QLD,4570
QLD2130,QLD280,Gympie,Munna Creek,Wide Bay-Burnett,GYMPIE,,QLD,4570
QLD2131,QLD273,Cassowary Coast,Munro Plains,Far North Queensland,CASSOWARY COAST,,QLD,4854
QLD2132,QLD89,Logan,Munruben,South East Queensland,LOGAN,,QLD,4125
QLD2133,QLD21,Brisbane,Murarrie,South East Queensland,BRISBANE,,QLD,4172
QLD2134,QLD293,South Burnett,Murgon,Wide Bay-Burnett,SOUTH BURNETT,,QLD,4605
QLD2135,QLD282,Lockyer Valley,Murphys Creek,South East Queensland,LOCKYER VALLEY,,QLD,4352
QLD2136,QLD142,Townsville,Murray,North Queensland,TOWNSVILLE,,QLD,4814
QLD2138,QLD273,Cassowary Coast,Murray Upper,Far North Queensland,CASSOWARY COAST,,QLD,4854
QLD2139,QLD294,Southern Downs,Murrays Bridge,Darling Downs,SOUTHERN DOWNS,,QLD,4370
QLD214,QLD89,Logan,Belivah,South East Queensland,LOGAN,,QLD,4207
QLD2140,QLD273,Cassowary Coast,Murrigal,Far North Queensland,CASSOWARY COAST,,QLD,4854
QLD2141,QLD292,Somerset,Murrumba,South East Queensland,SOMERSET,,QLD,4312
QLD2142,QLD285,Moreton Bay,Murrumba Downs,South East Queensland,MORETON BAY,,QLD,4503
QLD2143,QLD109,Murweh,Murweh,South West Queensland,MURWEH,,QLD,4470
QLD2144,QLD142,Townsville,Mutarnee,North Queensland,TOWNSVILLE,,QLD,4816
QLD2145,QLD291,Scenic Rim,Mutdapilly,South East Queensland,SCENIC RIM,,QLD,4307
QLD2145,QLD74,Ipswich,Mutdapilly,South East Queensland,IPSWICH,,QLD,4307
QLD2146,QLD269,Barcaldine,Muttaburra,Central West Queensland,BARCALDINE,,QLD,4732
QLD2147,QLD312,Western Downs,Myall Park,Darling Downs,WESTERN DOWNS,,QLD,4415
QLD2148,QLD299,Whitsunday,Myrtlevale,North Queensland,WHITSUNDAY,,QLD,4800
QLD2149,QLD142,Townsville,Mysterton,North Queensland,TOWNSVILLE,,QLD,4812
QLD215,QLD312,Western Downs,Bell,Darling Downs,WESTERN DOWNS,,QLD,4408
QLD2150,QLD280,Gympie,Nahrunda,Wide Bay-Burnett,GYMPIE,,QLD,4570
QLD2151,QLD295,Sunshine Coast,Nambour,South East Queensland,SUNSHINE COAST,,QLD,4560
QLD2152,QLD293,South Burnett,Nanango,Wide Bay-Burnett,SOUTH BURNETT,,QLD,4615
QLD2153,QLD312,Western Downs,Nandi,Darling Downs,WESTERN DOWNS,,QLD,4405
QLD2154,QLD274,Central Highlands,Nandowrie,Central Queensland,CENTRAL HIGHLANDS,,QLD,4722
QLD2155,QLD312,Western Downs,Nangram,Darling Downs,WESTERN DOWNS,,QLD,4416
QLD2156,QLD297,Toowoomba,Nangwee,Darling Downs,TOOWOOMBA,,QLD,4407
QLD2157,QLD317,Livingstone,Nankin,Central Queensland,LIVINGSTONE,,QLD,4701
QLD2158,QLD150,Weipa,Nanum,Far North Queensland,WEIPA,,QLD,4874
QLD2159,QLD285,Moreton Bay,Narangba,South East Queensland,MORETON BAY,,QLD,4504
QLD216,QLD280,Gympie,Bella Creek,Wide Bay-Burnett,GYMPIE,,QLD,4570
QLD2161,QLD297,Toowoomba,Narko,Darling Downs,TOOWOOMBA,,QLD,4352
QLD2162,QLD21,Brisbane,Nathan,South East Queensland,BRISBANE,,QLD,4111
QLD2163,QLD63,Gold Coast,Natural Bridge,South East Queensland,GOLD COAST,,QLD,4211
QLD2164,QLD271,Bundaberg,Nearum,Wide Bay-Burnett,BUNDABERG,,QLD,4671
QLD2165,QLD116,Paroo,Nebine,South West Queensland,PAROO,,QLD,4488
QLD2166,QLD281,Isaac,Nebo,Central Queensland,ISAAC,,QLD,4742
QLD2167,QLD277,Fraser Coast,Neerdie,Wide Bay-Burnett,FRASER COAST,,QLD,4570
QLD2167,QLD280,Gympie,Neerdie,Wide Bay-Burnett,GYMPIE,,QLD,4570
QLD2168,QLD142,Townsville,Nelly Bay,North Queensland,TOWNSVILLE,,QLD,4819
QLD2169,QLD273,Cassowary Coast,Nerada,Far North Queensland,CASSOWARY COAST,,QLD,4860
QLD217,QLD285,Moreton Bay,Bellara,South East Queensland,MORETON BAY,,QLD,4507
QLD2170,QLD63,Gold Coast,Nerang,South East Queensland,GOLD COAST,,QLD,4211
QLD2171,QLD317,Livingstone,Nerimbera,Central Queensland,LIVINGSTONE,,QLD,4701
QLD2172,QLD277,Fraser Coast,Netherby,Wide Bay-Burnett,FRASER COAST,,QLD,4650
QLD2173,QLD284,Mackay,Netherdale,North Queensland,MACKAY,,QLD,4756
QLD2174,QLD293,South Burnett,Neumgna,Wide Bay-Burnett,SOUTH BURNETT,,QLD,4614
QLD2175,QLD285,Moreton Bay,Neurum,South East Queensland,MORETON BAY,,QLD,4514
QLD2176,QLD280,Gympie,Neusa Vale,Wide Bay-Burnett,GYMPIE,,QLD,4570
QLD2177,QLD297,Toowoomba,Nevilton,Darling Downs,TOOWOOMBA,,QLD,4361
QLD2178,QLD278,Gladstone,New Auckland,Central Queensland,GLADSTONE,,QLD,4680
QLD2179,QLD89,Logan,New Beith,South East Queensland,LOGAN,,QLD,4124
QLD218,QLD74,Ipswich,Bellbird Park,South East Queensland,IPSWICH,,QLD,4300
QLD2180,QLD74,Ipswich,New Chum,South East Queensland,IPSWICH,,QLD,4303
QLD2181,QLD21,Brisbane,New Farm,South East Queensland,BRISBANE,,QLD,4005
QLD2182,QLD273,Cassowary Coast,New Harbourline,Far North Queensland,CASSOWARY COAST,,QLD,4858
QLD2183,QLD141,Torres,New Mapoon,Far North Queensland,TORRES,,QLD,4875
QLD2183,QLD287,Northern Peninsula,New Mapoon,Far North Queensland,NORTHERN PENINSULA,,QLD,4876
QLD2184,QLD271,Bundaberg,New Moonta,Wide Bay-Burnett,BUNDABERG,,QLD,4671
QLD2185,QLD316,Douglas,Newell,Far North Queensland,DOUGLAS,,QLD,4873
QLD2186,QLD299,Whitsunday,Newlands,North Queensland,WHITSUNDAY,,QLD,4804
QLD2187,QLD21,Brisbane,Newmarket,South East Queensland,BRISBANE,,QLD,4051
QLD2188,QLD285,Moreton Bay,Newport,South East Queensland,MORETON BAY,,QLD,4020
QLD2189,QLD21,Brisbane,Newstead,South East Queensland,BRISBANE,,QLD,4006
QLD219,QLD21,Brisbane,Bellbowrie,South East Queensland,BRISBANE,,QLD,4070
QLD2190,QLD297,Toowoomba,Newtown,Darling Downs,TOOWOOMBA,,QLD,4350
QLD2191,QLD74,Ipswich,Newtown,South East Queensland,IPSWICH,,QLD,4305
QLD2192,QLD272,Cairns,Ngatjan,Far North Queensland,CAIRNS,,QLD,4860
QLD2192,QLD273,Cassowary Coast,Ngatjan,Far North Queensland,CASSOWARY COAST,,QLD,4860
QLD2193,QLD27,Burke,Nicholson,North West Queensland,BURKE,,QLD,4830
QLD2194,QLD277,Fraser Coast,Nikenbah,Wide Bay-Burnett,FRASER COAST,,QLD,4655
QLD2195,QLD284,Mackay,Nindaroo,North Queensland,MACKAY,,QLD,4740
QLD2196,QLD295,Sunshine Coast,Ninderry,South East Queensland,SUNSHINE COAST,,QLD,4561
QLD2197,QLD291,Scenic Rim,Nindooinbah,South East Queensland,SCENIC RIM,,QLD,4285
QLD2198,QLD289,Rockhampton,Nine Mile,Central Queensland,ROCKHAMPTON,,QLD,4702
QLD2199,QLD289,Rockhampton,Nine Mile Creek,Central Queensland,ROCKHAMPTON,,QLD,4714
QLD22,QLD63,Gold Coast,Alberton,South East Queensland,GOLD COAST,,QLD,4207
QLD220,QLD272,Cairns,Bellenden Ker,Far North Queensland,CAIRNS,,QLD,4871
QLD2200,QLD285,Moreton Bay,Ningi,South East Queensland,MORETON BAY,,QLD,4511
QLD2201,QLD109,Murweh,Nive,South West Queensland,MURWEH,,QLD,4470
QLD2202,QLD273,Cassowary Coast,No 4 Branch,Far North Queensland,CASSOWARY COAST,,QLD,4856
QLD2203,QLD273,Cassowary Coast,No 5 Branch,Far North Queensland,CASSOWARY COAST,,QLD,4856
QLD2204,QLD273,Cassowary Coast,No 6 Branch,Far North Queensland,CASSOWARY COAST,,QLD,4859
QLD2205,QLD316,Douglas,Noah,Far North Queensland,DOUGLAS,,QLD,4873
QLD2206,QLD297,Toowoomba,Nobby,Darling Downs,TOOWOOMBA,,QLD,4360
QLD2208,QLD142,Townsville,Nome,North Queensland,TOWNSVILLE,,QLD,4816
QLD2209,QLD116,Paroo,Noorama,South West Queensland,PAROO,,QLD,4490
QLD221,QLD318,Mareeba,Bellevue,Far North Queensland,MAREEBA,,QLD,4892
QLD2210,QLD313,Maranoa,Noorindoo,South West Queensland,MARANOA,,QLD,4417
QLD2211,QLD319,Noosa,Noosa Heads,South East Queensland,NOOSA,,QLD,4567
QLD2212,QLD319,Noosa,Noosa North Shore,South East Queensland,NOOSA,,QLD,4565
QLD2213,QLD319,Noosa,Noosaville,South East Queensland,NOOSA,,QLD,4566
QLD2216,QLD289,Rockhampton,Norman Gardens,Central Queensland,ROCKHAMPTON,,QLD,4701
QLD2217,QLD21,Brisbane,Norman Park,South East Queensland,BRISBANE,,QLD,4170
QLD2218,QLD277,Fraser Coast,North Aramara,Wide Bay-Burnett,FRASER COAST,,QLD,4620
QLD2219,QLD295,Sunshine Coast,North Arm,South East Queensland,SUNSHINE COAST,,QLD,4561
QLD222,QLD44,Croydon,Bellfield,North West Queensland,CROYDON,,QLD,4822
QLD2220,QLD74,Ipswich,North Booval,South East Queensland,IPSWICH,,QLD,4304
QLD2221,QLD294,Southern Downs,North Branch,Darling Downs,SOUTHERN DOWNS,,QLD,4370
QLD2222,QLD297,Toowoomba,North Branch,Darling Downs,TOOWOOMBA,,QLD,4356
QLD2223,QLD279,Goondiwindi,North Bungunya,Darling Downs,GOONDIWINDI,,QLD,4494
QLD2224,QLD280,Gympie,North Deep Creek,Wide Bay-Burnett,GYMPIE,,QLD,4570
QLD2225,QLD284,Mackay,North Eton,North Queensland,MACKAY,,QLD,4741
QLD2226,QLD271,Bundaberg,North Gregory,Wide Bay-Burnett,BUNDABERG,,QLD,4660
QLD2227,QLD74,Ipswich,North Ipswich,South East Queensland,IPSWICH,,QLD,4305
QLD2228,QLD271,Bundaberg,North Isis,Wide Bay-Burnett,BUNDABERG,,QLD,4660
QLD2229,QLD296,Tablelands,North Johnstone,Far North Queensland,TABLELANDS,,QLD,4885
QLD223,QLD295,Sunshine Coast,Belli Park,South East Queensland,SUNSHINE COAST,,QLD,4562
QLD2230,QLD285,Moreton Bay,North Lakes,South East Queensland,MORETON BAY,,QLD,4509
QLD2231,QLD284,Mackay,North Mackay,North Queensland,MACKAY,,QLD,4740
QLD2232,QLD297,Toowoomba,North Maclagan,Darling Downs,TOOWOOMBA,,QLD,4352
QLD2233,QLD89,Logan,North Maclean,South East Queensland,LOGAN,,QLD,4280
QLD2234,QLD295,Sunshine Coast,North Maleny,South East Queensland,SUNSHINE COAST,,QLD,4552
QLD2235,QLD288,Redland,North Stradbroke Island,South East Queensland,REDLAND,,QLD,4183
QLD2236,QLD279,Goondiwindi,North Talwood,Darling Downs,GOONDIWINDI,,QLD,4496
QLD2237,QLD74,Ipswich,North Tivoli,South East Queensland,IPSWICH,,QLD,4305
QLD2238,QLD297,Toowoomba,North Toowoomba,Darling Downs,TOOWOOMBA,,QLD,4350
QLD2239,QLD142,Townsville,North Ward,North Queensland,TOWNSVILLE,,QLD,4810
QLD224,QLD285,Moreton Bay,Bellmere,South East Queensland,MORETON BAY,,QLD,4510
QLD2240,QLD21,Brisbane,Northgate,South East Queensland,BRISBANE,,QLD,4013
QLD2241,QLD57,Etheridge,Northhead,North West Queensland,ETHERIDGE,,QLD,4871
QLD2242,QLD271,Bundaberg,Norville,Wide Bay-Burnett,BUNDABERG,,QLD,4670
QLD2243,QLD63,Gold Coast,Norwell,South East Queensland,GOLD COAST,,QLD,4208
QLD2245,QLD297,Toowoomba,Norwin,Darling Downs,TOOWOOMBA,,QLD,4356
QLD2246,QLD21,Brisbane,Nudgee,South East Queensland,BRISBANE,,QLD,4014
QLD2247,QLD21,Brisbane,Nudgee Beach,South East Queensland,BRISBANE,,QLD,4014
QLD2248,QLD293,South Burnett,Nukku,Wide Bay-Burnett,SOUTH BURNETT,,QLD,4306
QLD2249,QLD63,Gold Coast,Numinbah Valley,South East Queensland,GOLD COAST,,QLD,4211
QLD225,QLD280,Gympie,Bells Bridge,Wide Bay-Burnett,GYMPIE,,QLD,4570
QLD2250,QLD21,Brisbane,Nundah,South East Queensland,BRISBANE,,QLD,4012
QLD2251,QLD294,Southern Downs,Nundubbermere,Darling Downs,SOUTHERN DOWNS,,QLD,4380
QLD2252,QLD297,Toowoomba,Nutgrove,Darling Downs,TOOWOOMBA,,QLD,4352
QLD2253,QLD318,Mareeba,Nychum,Far North Queensland,MAREEBA,,QLD,4871
QLD2254,QLD286,North Burnett,O'bil Bil,Wide Bay-Burnett,NORTH BURNETT,,QLD,4626
QLD2255,QLD273,Cassowary Coast,O'briens Hill,Far North Queensland,CASSOWARY COAST,,QLD,4860
QLD2256,QLD278,Gladstone,O'connell,Central Queensland,GLADSTONE,,QLD,4680
QLD2257,QLD291,Scenic Rim,O'reilly,South East Queensland,SCENIC RIM,,QLD,4275
QLD2258,QLD316,Douglas,Oak Beach,Far North Queensland,DOUGLAS,,QLD,4877
QLD2259,QLD142,Townsville,Oak Valley,North Queensland,TOWNSVILLE,,QLD,4811
QLD226,QLD295,Sunshine Coast,Bells Creek,South East Queensland,SUNSHINE COAST,,QLD,4551
QLD2260,QLD293,South Burnett,Oakdale,Wide Bay-Burnett,SOUTH BURNETT,,QLD,4605
QLD2261,QLD284,Mackay,Oakenden,North Queensland,MACKAY,,QLD,4741
QLD2262,QLD297,Toowoomba,Oakey,Darling Downs,TOOWOOMBA,,QLD,4401
QLD2263,QLD289,Rockhampton,Oakey Creek,Central Queensland,ROCKHAMPTON,,QLD,4714
QLD2264,QLD277,Fraser Coast,Oakhurst,Wide Bay-Burnett,FRASER COAST,,QLD,4650
QLD2265,QLD280,Gympie,Oakview,Wide Bay-Burnett,GYMPIE,,QLD,4600
QLD2266,QLD271,Bundaberg,Oakwood,Wide Bay-Burnett,BUNDABERG,,QLD,4670
QLD2267,QLD291,Scenic Rim,Oaky Creek,South East Queensland,SCENIC RIM,,QLD,4285
QLD2268,QLD313,Maranoa,Oberina,South West Queensland,MARANOA,,QLD,4417
QLD2269,QLD295,Sunshine Coast,Obi Obi,South East Queensland,SUNSHINE COAST,,QLD,4574
QLD227,QLD285,Moreton Bay,Bellthorpe,South East Queensland,MORETON BAY,,QLD,4514
QLD2270,QLD291,Scenic Rim,Obum Obum,South East Queensland,SCENIC RIM,,QLD,4309
QLD2271,QLD285,Moreton Bay,Ocean View,South East Queensland,MORETON BAY,,QLD,4521
QLD2272,QLD317,Livingstone,Ogmore,Central Queensland,LIVINGSTONE,,QLD,4706
QLD2273,QLD293,South Burnett,Okeden,Wide Bay-Burnett,SOUTH BURNETT,,QLD,4613
QLD2274,QLD286,North Burnett,Old Cooranga,Wide Bay-Burnett,NORTH BURNETT,,QLD,4626
QLD2275,QLD294,Southern Downs,Old Talgai,Darling Downs,SOUTHERN DOWNS,,QLD,4365
QLD2276,QLD279,Goondiwindi,Oman Ama,Darling Downs,GOONDIWINDI,,QLD,4352
QLD2277,QLD74,Ipswich,One Mile,South East Queensland,IPSWICH,,QLD,4305
QLD2278,QLD274,Central Highlands,Oombabeer,Central Queensland,CENTRAL HIGHLANDS,,QLD,4718
QLD2279,QLD142,Townsville,Oonoonba,North Queensland,TOWNSVILLE,,QLD,4811
QLD228,QLD21,Brisbane,Belmont,South East Queensland,BRISBANE,,QLD,4153
QLD2280,QLD284,Mackay,Ooralea,North Queensland,MACKAY,,QLD,4740
QLD2281,QLD152,Winton,Opalton,Central West Queensland,WINTON,,QLD,4735
QLD2282,QLD313,Maranoa,Orallo,South West Queensland,MARANOA,,QLD,4455
QLD2283,QLD7,Banana,Orange Creek,Wide Bay-Burnett,BANANA,,QLD,4715
QLD2284,QLD313,Maranoa,Orange Hill,South West Queensland,MARANOA,,QLD,4455
QLD2285,QLD68,Hinchinbrook,Orient,North Queensland,HINCHINBROOK,,QLD,4850
QLD2286,QLD274,Central Highlands,Orion,Central Queensland,CENTRAL HIGHLANDS,,QLD,4722
QLD2287,QLD63,Gold Coast,Ormeau,South East Queensland,GOLD COAST,,QLD,4208
QLD2288,QLD63,Gold Coast,Ormeau Hills,South East Queensland,GOLD COAST,,QLD,4208
QLD2289,QLD288,Redland,Ormiston,South East Queensland,REDLAND,,QLD,4160
QLD229,QLD284,Mackay,Belmunda,North Queensland,MACKAY,,QLD,4740
QLD2290,QLD26,Burdekin,Osborne,North Queensland,BURDEKIN,,QLD,4806
QLD2291,QLD292,Somerset,Ottaba,South East Queensland,SOMERSET,,QLD,4313
QLD2292,QLD277,Fraser Coast,Owanyilla,Wide Bay-Burnett,FRASER COAST,,QLD,4650
QLD2293,QLD284,Mackay,Owens Creek,North Queensland,MACKAY,,QLD,4741
QLD2294,QLD63,Gold Coast,Oxenford,South East Queensland,GOLD COAST,,QLD,4210
QLD2295,QLD281,Isaac,Oxford,Central Queensland,ISAAC,,QLD,4742
QLD2296,QLD21,Brisbane,Oxley,South East Queensland,BRISBANE,,QLD,4075
QLD2297,QLD278,Gladstone,Oyster Creek,Central Queensland,GLADSTONE,,QLD,4674
QLD2298,QLD277,Fraser Coast,Pacific Haven,Wide Bay-Burnett,FRASER COAST,,QLD,4659
QLD2299,QLD317,Livingstone,Pacific Heights,Central Queensland,LIVINGSTONE,,QLD,4703
QLD23,QLD274,Central Highlands,Albinia,Central Queensland,CENTRAL HIGHLANDS,,QLD,4722
QLD230,QLD273,Cassowary Coast,Belvedere,Far North Queensland,CASSOWARY COAST,,QLD,4860
QLD2300,QLD295,Sunshine Coast,Pacific Paradise,South East Queensland,SUNSHINE COAST,,QLD,4564
QLD2301,QLD63,Gold Coast,Pacific Pines,South East Queensland,GOLD COAST,,QLD,4211
QLD2302,QLD272,Cairns,Packers Camp,Far North Queensland,CAIRNS,,QLD,4865
QLD2303,QLD21,Brisbane,Paddington,South East Queensland,BRISBANE,,QLD,4064
QLD2304,QLD318,Mareeba,Paddys Green,Far North Queensland,MAREEBA,,QLD,4880
QLD2305,QLD284,Mackay,Paget,North Queensland,MACKAY,,QLD,4740
QLD2306,QLD291,Scenic Rim,Palen Creek,South East Queensland,SCENIC RIM,,QLD,4287
QLD2307,QLD294,Southern Downs,Palgrave,Darling Downs,SOUTHERN DOWNS,,QLD,4370
QLD2308,QLD21,Brisbane,Pallara,South East Queensland,BRISBANE,,QLD,4110
QLD2309,QLD142,Townsville,Pallarenda,North Queensland,TOWNSVILLE,,QLD,4810
QLD231,QLD281,Isaac,Belyando,Central Queensland,ISAAC,,QLD,4820
QLD2310,QLD63,Gold Coast,Palm Beach,South East Queensland,GOLD COAST,,QLD,4221
QLD2311,QLD272,Cairns,Palm Cove,Far North Queensland,CAIRNS,,QLD,4879
QLD2312,QLD299,Whitsunday,Palm Grove,North Queensland,WHITSUNDAY,,QLD,4800
QLD2314,QLD306,Palm Island,Palm Island,North Queensland,PALM ISLAND,,QLD,4816
QLD2314,QLD68,Hinchinbrook,Palm Island,North Queensland,HINCHINBROOK,,QLD,4816
QLD2317,QLD41,Cook,Palmer,Far North Queensland,COOK,,QLD,4892
